コード,ランキング,都道府県,市区町村,人口,男,女
333468,1100,岡山県,和気郡和気町,"13,151","6,347","6,804"
334235,1116,岡山県,都窪郡早島町,"12,764","6,151","6,613"
334456,1163,岡山県,浅口郡里庄町,"11,007","5,314","5,693"
334618,1096,岡山県,小田郡矢掛町,"13,273","6,408","6,865"
335860,1714,岡山県,真庭郡新庄村,832,396,436
336068,1130,岡山県,苫田郡鏡野町,"12,265","5,940","6,325"
336220,1177,岡山県,勝田郡勝央町,"10,833","5,227","5,606"
336238,1411,岡山県,勝田郡奈義町,"5,735","2,876","2,859"
336432,1686,岡山県,英田郡西粟倉村,"1,340",636,704
336637,1485,岡山県,久米郡久米南町,"4,406","2,095","2,311"
336661,1112,岡山県,久米郡美咲町,"12,845","6,151","6,694"
336815,1190,岡山県,加賀郡吉備中央町,"10,347","4,998","5,349"
341002,10,広島県,広島市,"1,178,773","570,210","608,563"
342025,131,広島県,呉市,"205,349","99,383","105,966"
342033,869,広島県,竹原市,"23,064","11,033","12,031"
342041,314,広島県,三原市,"88,128","42,468","45,660"
342050,214,広島県,尾道市,"128,324","62,429","65,895"
342076,43,広島県,福山市,"458,192","223,621","234,571"
342084,665,広島県,府中市,"35,847","17,314","18,533"
342092,538,広島県,三次市,"48,768","23,505","25,263"
342106,721,広島県,庄原市,"32,005","15,305","16,700"
342114,827,広島県,大竹市,"25,741","12,605","13,136"
342122,137,広島県,東広島市,"190,516","95,972","94,544"
342131,236,広島県,廿日市市,"116,025","55,884","60,141"
342149,809,広島県,安芸高田市,"26,611","12,871","13,740"
342157,906,広島県,江田島市,"20,996","10,382","10,614"
343021,503,広島県,安芸郡府中町,"52,642","25,826","26,816"
343048,741,広島県,安芸郡海田町,"30,840","15,300","15,540"
343072,860,広島県,安芸郡熊野町,"23,542","11,382","12,160"
343099,1120,広島県,安芸郡坂町,"12,680","6,097","6,583"
343684,1417,広島県,山県郡安芸太田町,"5,550","2,588","2,962"
343692,982,広島県,山県郡北広島町,"17,164","8,445","8,719"
344311,1334,広島県,豊田郡大崎上島町,"6,908","3,472","3,436"
344621,1044,広島県,世羅郡世羅町,"14,841","7,085","7,756"
345458,1282,広島県,神石郡神石高原町,"8,034","3,872","4,162"
352012,107,山口県,下関市,"247,000","115,221","131,779"
352021,169,山口県,宇部市,"158,497","75,792","82,705"
352039,142,山口県,山口市,"187,494","89,598","97,896"
352047,601,山口県,萩市,"42,709","19,847","22,862"
352063,246,山口県,防府市,"113,888","55,551","58,337"
352071,472,山口県,下松市,"56,866","28,014","28,852"
352080,217,山口県,岩国市,"126,812","60,517","66,295"
352101,535,山口県,光市,"48,854","23,367","25,487"
352110,740,山口県,長門市,"30,920","14,352","16,568"
352128,761,山口県,柳井市,"29,683","13,870","15,813"
352136,897,山口県,美祢市,"21,476","10,160","11,316"
352152,205,山口県,周南市,"136,179","66,299","69,880"
352161,452,山口県,山陽小野田市,"59,459","28,396","31,063"
353051,1079,山口県,大島郡周防大島町,"13,897","6,478","7,419"
353213,1406,山口県,玖珂郡和木町,"5,842","2,879","2,963"
353418,1629,山口県,熊毛郡上関町,"2,269","1,073","1,196"
353434,1060,山口県,熊毛郡田布施町,"14,340","6,878","7,462"
353442,1174,山口県,熊毛郡平生町,"10,896","5,182","5,714"
355020,1566,山口県,阿武郡阿武町,"3,028","1,367","1,661"
362018,108,徳島県,徳島市,"246,967","117,602","129,365"
362026,495,徳島県,鳴門市,"54,033","25,917","28,116"
362034,672,徳島県,小松島市,"35,393","17,229","18,164"
362042,400,徳島県,阿南市,"68,969","33,542","35,427"
362051,641,徳島県,吉野川市,"38,265","18,124","20,141"
362069,681,徳島県,阿波市,"34,773","16,738","18,035"
362077,806,徳島県,美馬市,"26,762","12,868","13,894"
362085,872,徳島県,三好市,"22,861","10,867","11,994"
363014,1463,徳島県,勝浦郡勝浦町,"4,694","2,273","2,421"
363022,1682,徳島県,勝浦郡上勝町,"1,402",658,744
363219,1641,徳島県,名東郡佐那河内村,"2,141","1,037","1,104"
363413,839,徳島県,名西郡石井町,"24,868","11,836","13,032"
363421,1459,徳島県,名西郡神山町,"4,777","2,288","2,489"
363685,1313,徳島県,那賀郡那賀町,"7,278","3,483","3,795"
363839,1532,徳島県,海部郡牟岐町,"3,575","1,680","1,895"
363871,1402,徳島県,海部郡美波町,"5,917","2,789","3,128"
363880,1264,徳島県,海部郡海陽町,"8,402","3,995","4,407"
364011,1052,徳島県,板野郡松茂町,"14,566","7,274","7,292"
364029,858,徳島県,板野郡北島町,"23,680","11,535","12,145"
364037,671,徳島県,板野郡藍住町,"35,413","17,082","18,331"
364045,1107,徳島県,板野郡板野町,"12,947","6,233","6,714"
364053,1154,徳島県,板野郡上板町,"11,302","5,455","5,847"
364681,1295,徳島県,美馬郡つるぎ町,"7,622","3,599","4,023"
364894,1092,徳島県,三好郡東みよし町,"13,405","6,453","6,952"
372013,49,香川県,高松市,"419,739","202,820","216,919"
372021,257,香川県,丸亀市,"111,196","54,421","56,775"
372030,515,香川県,坂出市,"50,349","24,344","26,005"
372048,753,香川県,善通寺市,"30,338","15,144","15,194"
372056,468,香川県,観音寺市,"57,071","27,518","29,553"
372064,572,香川県,さぬき市,"45,108","21,753","23,355"
372072,789,香川県,東かがわ市,"27,900","13,294","14,606"
372081,437,香川県,三豊市,"61,407","29,647","31,760"
373222,1118,香川県,小豆郡土庄町,"12,740","6,041","6,699"
373249,1095,香川県,小豆郡小豆島町,"13,337","6,412","6,925"
373419,802,香川県,木田郡三木町,"27,096","13,109","13,987"
373648,1572,香川県,香川郡直島町,"2,945","1,522","1,423"
373869,951,香川県,綾歌郡宇多津町,"18,455","9,028","9,427"
373877,867,香川県,綾歌郡綾川町,"23,189","11,356","11,833"
374032,1267,香川県,仲多度郡琴平町,"8,294","3,884","4,410"
374041,883,香川県,仲多度郡多度津町,"22,071","11,180","10,891"
374067,975,香川県,仲多度郡まんのう町,"17,350","8,421","8,929"
382019,35,愛媛県,松山市,"500,231","234,881","265,350"
382027,181,愛媛県,今治市,"149,730","71,432","78,298"
382035,405,愛媛県,宇和島市,"68,585","32,321","36,264"
382043,744,愛媛県,八幡浜市,"30,739","14,471","16,268"
382051,244,愛媛県,新居浜市,"114,070","55,058","59,012"
382060,272,愛媛県,西条市,"104,474","50,737","53,737"
382078,625,愛媛県,大洲市,"39,867","19,135","20,732"
382108,670,愛媛県,伊予市,"35,518","16,821","18,697"
382132,336,愛媛県,四国中央市,"82,202","40,363","41,839"
382141,683,愛媛県,西予市,"34,538","16,425","18,113"
382159,695,愛媛県,東温市,"33,153","15,688","17,465"
383562,1378,愛媛県,越智郡上島町,"6,180","3,245","2,935"
383864,1318,愛媛県,上浮穴郡久万高原町,"7,145","3,443","3,702"
384011,752,愛媛県,伊予郡松前町,"30,412","14,341","16,071"
384020,912,愛媛県,伊予郡砥部町,"20,375","9,655","10,720"
384224,1038,愛媛県,喜多郡内子町,"15,081","7,255","7,826"
384429,1279,愛媛県,西宇和郡伊方町,"8,062","3,903","4,159"
384844,1531,愛媛県,北宇和郡松野町,"3,580","1,703","1,877"
384887,1229,愛媛県,北宇和郡鬼北町,"9,318","4,357","4,961"
385069,934,愛媛県,南宇和郡愛南町,"19,038","9,021","10,017"
392014,77,高知県,高知市,"316,410","148,019","168,391"
392022,1143,高知県,室戸市,"11,671","5,652","6,019"
392031,1010,高知県,安芸市,"15,900","7,566","8,334"
392049,566,高知県,南国市,"46,133","22,031","24,102"
392057,821,高知県,土佐市,"25,975","12,632","13,343"
392065,921,高知県,須崎市,"19,829","9,805","10,024"
392081,940,高知県,宿毛市,"18,869","8,852","10,017"
392090,1135,高知県,土佐清水市,"11,950","5,670","6,280"
392103,723,高知県,四万十市,"31,936","15,166","16,770"
392111,703,高知県,香南市,"32,902","15,991","16,911"
392120,838,高知県,香美市,"25,000","11,933","13,067"
393011,1643,高知県,安芸郡東洋町,"2,118","1,024","1,094"
393029,1576,高知県,安芸郡奈半利町,"2,922","1,368","1,554"
393037,1613,高知県,安芸郡田野町,"2,472","1,170","1,302"
393045,1624,高知県,安芸郡安田町,"2,345","1,161","1,184"
393053,1698,高知県,安芸郡北川村,"1,203",587,616
393061,1717,高知県,安芸郡馬路村,799,382,417
393070,1533,高知県,安芸郡芸西村,"3,573","1,704","1,869"
393410,1555,高知県,長岡郡本山町,"3,206","1,519","1,687"
393444,1560,高知県,長岡郡大豊町,"3,095","1,440","1,655"
393631,1539,高知県,土佐郡土佐町,"3,522","1,723","1,799"
393649,1736,高知県,土佐郡大川村,355,177,178
393860,904,高知県,吾川郡いの町,"21,183","10,138","11,045"
393878,1469,高知県,吾川郡仁淀川町,"4,655","2,258","2,397"
394017,1397,高知県,高岡郡中土佐町,"5,941","2,794","3,147"
394025,1134,高知県,高岡郡佐川町,"12,013","5,661","6,352"
394033,1445,高知県,高岡郡越知町,"4,939","2,325","2,614"
394050,1556,高知県,高岡郡檮原町,"3,175","1,538","1,637"
394106,1456,高知県,高岡郡日高村,"4,807","2,279","2,528"
394114,1428,高知県,高岡郡津野町,"5,326","2,518","2,808"
394122,1025,高知県,高岡郡四万十町,"15,398","7,400","7,998"
394246,1483,高知県,幡多郡大月町,"4,477","2,204","2,273"
394271,1679,高知県,幡多郡三原村,"1,415",693,722
394289,1202,高知県,幡多郡黒潮町,"10,109","4,828","5,281"
401005,13,福岡県,北九州市,"921,241","437,435","483,806"
401307,5,福岡県,福岡市,"1,593,919","755,213","838,706"
402028,265,福岡県,大牟田市,"106,597","49,619","56,978"
402036,84,福岡県,久留米市,"301,517","143,179","158,338"
402044,480,福岡県,直方市,"55,164","26,141","29,023"
402052,219,福岡県,飯塚市,"124,962","59,649","65,313"
402061,570,福岡県,田川市,"45,389","21,109","24,280"
402079,432,福岡県,柳川市,"62,365","29,625","32,740"
402109,447,福岡県,八女市,"60,103","28,568","31,535"
402117,529,福岡県,筑後市,"49,238","23,769","25,469"
402125,727,福岡県,大川市,"31,692","15,054","16,638"
402133,383,福岡県,行橋市,"72,612","35,192","37,420"
402141,856,福岡県,豊前市,"23,853","11,289","12,564"
402150,632,福岡県,中間市,"39,458","18,574","20,884"
402168,449,福岡県,小郡市,"59,615","28,274","31,341"
402176,266,福岡県,筑紫野市,"106,569","50,990","55,579"
402184,252,福岡県,春日市,"112,241","54,214","58,027"
402192,274,福岡県,大野城市,"103,116","49,739","53,377"
402206,289,福岡県,宗像市,"97,065","46,429","50,636"
402214,390,福岡県,太宰府市,"71,557","34,291","37,266"
402231,453,福岡県,古賀市,"59,225","28,448","30,777"
402249,403,福岡県,福津市,"68,793","32,584","36,209"
402257,792,福岡県,うきは市,"27,774","13,219","14,555"
402265,812,福岡県,宮若市,"26,526","12,873","13,653"
402273,677,福岡県,嘉麻市,"34,929","16,366","18,563"
402281,514,福岡県,朝倉市,"50,571","23,992","26,579"
402290,679,福岡県,みやま市,"34,910","16,347","18,563"
402303,273,福岡県,糸島市,"103,833","49,922","53,911"
402311,522,福岡県,那珂川市,"49,663","24,001","25,662"
403415,655,福岡県,糟屋郡宇美町,"36,999","18,160","18,839"
403423,736,福岡県,糟屋郡篠栗町,"31,156","15,126","16,030"
403431,563,福岡県,糟屋郡志免町,"46,572","22,522","24,050"
403440,767,福岡県,糟屋郡須惠町,"29,300","14,344","14,956"
403458,693,福岡県,糟屋郡新宮町,"33,251","16,053","17,198"
403482,1228,福岡県,糟屋郡久山町,"9,330","4,449","4,881"
403491,537,福岡県,糟屋郡粕屋町,"48,777","24,150","24,627"
403814,1108,福岡県,遠賀郡芦屋町,"12,942","6,284","6,658"
403822,795,福岡県,遠賀郡水巻町,"27,651","13,064","14,587"
403831,732,福岡県,遠賀郡岡垣町,"31,552","14,998","16,554"
403849,936,福岡県,遠賀郡遠賀町,"18,999","9,031","9,968"
404012,1323,福岡県,鞍手郡小竹町,"7,030","3,405","3,625"
404021,1041,福岡県,鞍手郡鞍手町,"14,998","7,132","7,866"
404217,1111,福岡県,嘉穂郡桂川町,"12,873","6,107","6,766"
404471,750,福岡県,朝倉郡筑前町,"30,441","14,698","15,743"
404489,1655,福岡県,朝倉郡東峰村,"1,841",871,970
405035,1007,福岡県,三井郡大刀洗町,"16,084","7,748","8,336"
405221,1086,福岡県,三潴郡大木町,"13,709","6,560","7,149"
405442,929,福岡県,八女郡広川町,"19,273","9,374","9,899"
406015,1197,福岡県,田川郡香春町,"10,166","4,762","5,404"
406023,1258,福岡県,田川郡添田町,"8,512","4,027","4,485"
406040,1262,福岡県,田川郡糸田町,"8,448","3,986","4,462"
406058,1032,福岡県,田川郡川崎町,"15,218","7,161","8,057"
406082,1441,福岡県,田川郡大任町,"5,062","2,318","2,744"
406091,1578,福岡県,田川郡赤村,"2,890","1,350","1,540"
406104,902,福岡県,田川郡福智町,"21,201","10,149","11,052"
406210,647,福岡県,京都郡苅田町,"37,824","19,588","18,236"
406252,960,福岡県,京都郡みやこ町,"18,049","8,612","9,437"
406422,1347,福岡県,築上郡吉富町,"6,607","3,165","3,442"
406465,1314,福岡県,築上郡上毛町,"7,261","3,466","3,795"
406473,987,福岡県,築上郡築上町,"16,866","8,267","8,599"
412015,120,佐賀県,佐賀市,"228,042","107,811","120,231"
412023,239,佐賀県,唐津市,"115,475","54,472","61,003"
412031,370,佐賀県,鳥栖市,"74,492","36,155","38,337"
412040,961,佐賀県,多久市,"17,988","8,604","9,384"
412058,506,佐賀県,伊万里市,"52,279","25,524","26,755"
412066,549,佐賀県,武雄市,"47,472","22,648","24,824"
412074,796,佐賀県,鹿島市,"27,596","13,053","14,543"
412082,581,佐賀県,小城市,"44,259","21,181","23,078"
412091,841,佐賀県,嬉野市,"24,760","11,665","13,095"
412104,751,佐賀県,神埼市,"30,438","14,724","15,714"
413275,1003,佐賀県,神埼郡吉野ヶ里町,"16,188","7,901","8,287"
413411,971,佐賀県,三養基郡基山町,"17,575","8,339","9,236"
413453,1215,佐賀県,三養基郡上峰町,"9,818","4,741","5,077"
413461,825,佐賀県,三養基郡みやき町,"25,759","12,392","13,367"
413879,1444,佐賀県,東松浦郡玄海町,"4,966","2,537","2,429"
414018,941,佐賀県,西松浦郡有田町,"18,840","8,847","9,993"
414239,1387,佐賀県,杵島郡大町町,"6,044","2,813","3,231"
414247,1223,佐賀県,杵島郡江北町,"9,593","4,565","5,028"
414255,899,佐賀県,杵島郡白石町,"21,398","10,153","11,245"
414417,1276,佐賀県,藤津郡太良町,"8,069","3,882","4,187"
422011,56,長崎県,長崎市,"395,843","183,274","212,569"
422029,113,長崎県,佐世保市,"236,906","112,389","124,517"
422037,602,長崎県,島原市,"42,641","19,887","22,754"
422045,207,長崎県,諫早市,"133,938","63,995","69,943"
422053,286,長崎県,大村市,"98,658","47,356","51,302"
422070,775,長崎県,平戸市,"28,537","13,559","14,978"
422088,907,長崎県,松浦市,"20,983","10,135","10,848"
422096,791,長崎県,対馬市,"27,821","13,797","14,024"
422100,849,長崎県,壱岐市,"24,360","11,701","12,659"
422118,684,長崎県,五島市,"34,491","16,444","18,047"
422126,832,長崎県,西海市,"25,437","12,671","12,766"
422134,614,長崎県,雲仙市,"41,272","19,721","21,551"
422142,610,長崎県,南島原市,"41,652","19,437","22,215"
423076,626,長崎県,西彼杵郡長与町,"39,861","18,969","20,892"
423084,764,長崎県,西彼杵郡時津町,"29,493","14,236","15,257"
423211,1302,長崎県,東彼杵郡東彼杵町,"7,453","3,582","3,871"
423220,1099,長崎県,東彼杵郡川棚町,"13,192","6,225","6,967"
423238,1069,長崎県,東彼杵郡波佐見町,"14,157","6,709","7,448"
423831,1639,長崎県,北松浦郡小値賀町,"2,181","1,022","1,159"
423912,1076,長崎県,北松浦郡佐々町,"13,988","6,707","7,281"
424111,983,長崎県,南松浦郡新上五島町,"17,130","8,251","8,879"
431001,20,熊本県,熊本市,"731,722","346,245","385,477"
432024,223,熊本県,八代市,"121,657","56,627","65,030"
432032,755,熊本県,人吉市,"30,192","14,093","16,099"
432041,523,熊本県,荒尾市,"49,641","23,522","26,119"
432059,881,熊本県,水俣市,"22,133","10,312","11,821"
432067,424,熊本県,玉名市,"63,537","30,656","32,881"
432083,539,熊本県,山鹿市,"48,639","22,970","25,669"
432105,559,熊本県,菊池市,"46,814","22,534","24,280"
432113,660,熊本県,宇土市,"36,371","17,511","18,860"
432121,850,熊本県,上天草市,"24,285","11,568","12,717"
432130,469,熊本県,宇城市,"56,956","27,339","29,617"
432148,847,熊本県,阿蘇市,"24,526","11,582","12,944"
432156,376,熊本県,天草市,"73,437","34,714","38,723"
432164,422,熊本県,合志市,"64,751","31,419","33,332"
433489,1244,熊本県,下益城郡美里町,"8,873","4,223","4,650"
433641,1435,熊本県,玉名郡玉東町,"5,191","2,472","2,719"
433675,1245,熊本県,玉名郡南関町,"8,856","4,257","4,599"
433683,1022,熊本県,玉名郡長洲町,"15,456","7,818","7,638"
433691,1237,熊本県,玉名郡和水町,"9,104","4,376","4,728"
434035,662,熊本県,菊池郡大津町,"36,013","17,926","18,087"
434043,586,熊本県,菊池郡菊陽町,"43,915","21,670","22,245"
434230,1519,熊本県,阿蘇郡南小国町,"3,875","1,857","2,018"
434248,1358,熊本県,阿蘇郡小国町,"6,465","3,087","3,378"
434256,1683,熊本県,阿蘇郡産山村,"1,395",730,665
434281,1400,熊本県,阿蘇郡高森町,"5,934","2,877","3,057"
434329,1330,熊本県,阿蘇郡西原村,"6,955","3,419","3,536"
434337,1201,熊本県,阿蘇郡南阿蘇村,"10,115","4,912","5,203"
434418,979,熊本県,上益城郡御船町,"17,235","8,304","8,931"
434426,1198,熊本県,上益城郡嘉島町,"10,159","4,944","5,215"
434434,685,熊本県,上益城郡益城町,"34,041","16,436","17,605"
434442,1200,熊本県,上益城郡甲佐町,"10,146","4,877","5,269"
434477,1097,熊本県,上益城郡山都町,"13,272","6,431","6,841"
434680,1166,熊本県,八代郡氷川町,"10,944","5,028","5,916"
434825,1031,熊本県,葦北郡芦北町,"15,284","7,261","8,023"
434841,1496,熊本県,葦北郡津奈木町,"4,216","2,002","2,214"
435015,1196,熊本県,球磨郡錦町,"10,223","4,853","5,370"
435058,1255,熊本県,球磨郡多良木町,"8,554","4,031","4,523"
435066,1538,熊本県,球磨郡湯前町,"3,522","1,668","1,854"
435074,1649,熊本県,球磨郡水上村,"1,976",932,"1,044"
435104,1507,熊本県,球磨郡相良村,"4,019","1,921","2,098"
435112,1709,熊本県,球磨郡五木村,942,458,484
435121,1554,熊本県,球磨郡山江村,"3,221","1,494","1,727"
435139,1588,熊本県,球磨郡球磨村,"2,786","1,342","1,444"
435147,1059,熊本県,球磨郡あさぎり町,"14,341","6,717","7,624"
435317,1363,熊本県,天草郡苓北町,"6,409","3,046","3,363"
442011,41,大分県,大分市,"474,665","228,221","246,444"
442020,249,大分県,別府市,"112,926","51,937","60,989"
442038,335,大分県,中津市,"82,221","40,223","41,998"
442046,442,大分県,日田市,"61,125","29,087","32,038"
442054,417,大分県,佐伯市,"65,624","30,661","34,963"
442062,669,大分県,臼杵市,"35,620","16,958","18,662"
442071,1027,大分県,津久見市,"15,386","7,268","8,118"
442089,927,大分県,竹田市,"19,380","9,125","10,255"
442097,884,大分県,豊後高田市,"21,960","10,518","11,442"
442101,807,大分県,杵築市,"26,711","13,076","13,635"
442119,500,大分県,宇佐市,"52,745","25,111","27,634"
442127,709,大分県,豊後大野市,"32,765","15,351","17,414"
442135,689,大分県,由布市,"33,580","16,041","17,539"
442143,826,大分県,国東市,"25,756","12,458","13,298"
443221,1659,大分県,東国東郡姫島村,"1,757",847,910
443417,786,大分県,速見郡日出町,"28,020","13,476","14,544"
444618,1257,大分県,玖珠郡九重町,"8,523","4,103","4,420"
444626,1073,大分県,玖珠郡玖珠町,"14,063","6,778","7,285"
452017,55,宮崎県,宮崎市,"397,406","187,616","209,790"
452025,167,宮崎県,都城市,"161,515","76,453","85,062"
452033,237,宮崎県,延岡市,"115,847","55,134","60,713"
452041,533,宮崎県,日南市,"49,037","23,274","25,763"
452050,599,宮崎県,小林市,"42,944","20,112","22,832"
452068,457,宮崎県,日向市,"58,687","28,148","30,539"
452076,996,宮崎県,串間市,"16,517","7,823","8,694"
452084,777,宮崎県,西都市,"28,503","13,571","14,932"
452092,972,宮崎県,えびの市,"17,525","8,277","9,248"
453412,822,宮崎県,北諸県郡三股町,"25,878","12,246","13,632"
453617,1253,宮崎県,西諸県郡高原町,"8,590","4,105","4,485"
453820,953,宮崎県,東諸県郡国富町,"18,405","8,716","9,689"
453838,1332,宮崎県,東諸県郡綾町,"6,941","3,299","3,642"
454010,925,宮崎県,児湯郡高鍋町,"19,498","9,241","10,257"
454028,991,宮崎県,児湯郡新富町,"16,718","8,225","8,493"
454036,1706,宮崎県,児湯郡西米良村,"1,021",528,493
454044,1452,宮崎県,児湯郡木城町,"4,817","2,236","2,581"
454052,1043,宮崎県,児湯郡川南町,"14,930","7,124","7,806"
454061,1199,宮崎県,児湯郡都農町,"10,148","4,839","5,309"
454214,978,宮崎県,東臼杵郡門川町,"17,238","8,244","8,994"
454290,1678,宮崎県,東臼杵郡諸塚村,"1,458",725,733
454303,1609,宮崎県,東臼杵郡椎葉村,"2,502","1,277","1,225"
454311,1466,宮崎県,東臼杵郡美郷町,"4,677","2,299","2,378"
454419,1162,宮崎県,西臼杵郡高千穂町,"11,038","5,345","5,693"
454427,1541,宮崎県,西臼杵郡日之影町,"3,485","1,671","1,814"
454435,1546,宮崎県,西臼杵郡五ヶ瀬町,"3,385","1,667","1,718"
462012,28,鹿児島県,鹿児島市,"595,042","277,453","317,589"
462039,281,鹿児島県,鹿屋市,"99,654","47,748","51,906"
462047,930,鹿児島県,枕崎市,"19,235","8,847","10,388"
462063,949,鹿児島県,阿久根市,"18,538","8,780","9,758"
462080,508,鹿児島県,出水市,"51,783","24,528","27,255"
462101,644,鹿児島県,指宿市,"37,920","17,658","20,262"
462136,1065,鹿児島県,西之表市,"14,296","6,912","7,384"
462144,1098,鹿児島県,垂水市,"13,258","6,218","7,040"
462152,306,鹿児島県,薩摩川内市,"91,542","44,506","47,036"
462161,562,鹿児島県,日置市,"46,642","22,158","24,484"
462179,701,鹿児島県,曽於市,"32,948","15,491","17,457"
462187,221,鹿児島県,霧島市,"123,979","60,068","63,911"
462195,818,鹿児島県,いちき串木野市,"26,147","12,383","13,764"
462209,726,鹿児島県,南さつま市,"31,720","14,764","16,956"
462217,770,鹿児島県,志布志市,"29,193","13,952","15,241"
462225,617,鹿児島県,奄美市,"40,965","19,785","21,180"
462233,716,鹿児島県,南九州市,"32,079","15,113","16,966"
462241,865,鹿児島県,伊佐市,"23,345","10,907","12,438"
462250,348,鹿児島県,姶良市,"78,218","36,810","41,408"
463035,1735,鹿児島県,鹿児島郡三島村,364,188,176
463043,1720,鹿児島県,鹿児島郡十島村,666,368,298
463922,932,鹿児島県,薩摩郡さつま町,"19,157","8,975","10,182"
464040,1221,鹿児島県,出水郡長島町,"9,643","4,688","4,955"
464520,1261,鹿児島県,姶良郡湧水町,"8,463","4,000","4,463"
464686,1131,鹿児島県,曽於郡大崎町,"12,142","5,820","6,322"
464821,1359,鹿児島県,肝属郡東串良町,"6,453","3,058","3,395"
464902,1364,鹿児島県,肝属郡錦江町,"6,399","3,070","3,329"
464911,1380,鹿児島県,肝属郡南大隅町,"6,163","2,984","3,179"
464929,1077,鹿児島県,肝属郡肝付町,"13,944","6,866","7,078"
465011,1309,鹿児島県,熊毛郡中種子町,"7,301","3,509","3,792"
465020,1429,鹿児島県,熊毛郡南種子町,"5,288","2,651","2,637"
465054,1144,鹿児島県,熊毛郡屋久島町,"11,591","5,705","5,886"
465232,1680,鹿児島県,大島郡大和村,"1,413",710,703
465241,1665,鹿児島県,大島郡宇検村,"1,624",796,828
465259,1266,鹿児島県,大島郡瀬戸内町,"8,294","4,119","4,175"
465275,1394,鹿児島県,大島郡龍郷町,"5,994","2,885","3,109"
465291,1362,鹿児島県,大島郡喜界町,"6,410","3,157","3,253"
465305,1205,鹿児島県,大島郡徳之島町,"10,067","5,020","5,047"
465313,1418,鹿児島県,大島郡天城町,"5,544","2,841","2,703"
465321,1374,鹿児島県,大島郡伊仙町,"6,202","3,133","3,069"
465330,1381,鹿児島県,大島郡和泊町,"6,150","3,078","3,072"
465348,1421,鹿児島県,大島郡知名町,"5,509","2,783","2,726"
465356,1440,鹿児島県,大島郡与論町,"5,076","2,481","2,595"
472018,78,沖縄県,那覇市,"315,485","152,744","162,741"
472051,278,沖縄県,宜野湾市,"100,322","48,754","51,568"
472077,517,沖縄県,石垣市,"50,191","25,470","24,721"
472085,238,沖縄県,浦添市,"115,545","56,048","59,497"
472093,423,沖縄県,名護市,"64,554","32,176","32,378"
472107,428,沖縄県,糸満市,"62,607","31,717","30,890"
472115,190,沖縄県,沖縄市,"142,283","69,032","73,251"
472123,414,沖縄県,豊見城市,"66,101","32,362","33,739"
472131,218,沖縄県,うるま市,"126,515","63,455","63,060"
472140,479,沖縄県,宮古島市,"55,724","28,276","27,448"
472158,565,沖縄県,南城市,"46,458","23,423","23,035"
473014,1480,沖縄県,国頭郡国頭村,"4,512","2,338","2,174"
473022,1568,沖縄県,国頭郡大宜味村,"2,987","1,574","1,413"
473031,1660,沖縄県,国頭郡東村,"1,733",947,786
473065,1230,沖縄県,国頭郡今帰仁村,"9,286","4,758","4,528"
473081,1105,沖縄県,国頭郡本部町,"12,970","6,626","6,344"
473111,1156,沖縄県,国頭郡恩納村,"11,262","5,806","5,456"
473138,1366,沖縄県,国頭郡宜野座村,"6,339","3,204","3,135"
473146,1149,沖縄県,国頭郡金武町,"11,452","5,731","5,721"
473154,1491,沖縄県,国頭郡伊江村,"4,295","2,214","2,081"
473243,606,沖縄県,中頭郡読谷村,"42,060","20,649","21,411"
473251,1103,沖縄県,中頭郡嘉手納町,"13,039","6,333","6,706"
473260,772,沖縄県,中頭郡北谷町,"29,093","13,859","15,234"
473278,963,沖縄県,中頭郡北中城村,"17,933","8,638","9,295"
473286,875,沖縄県,中頭郡中城村,"22,616","11,290","11,326"
473294,668,沖縄県,中頭郡西原町,"35,656","17,992","17,664"
473481,918,沖縄県,島尻郡与那原町,"19,930","9,703","10,227"
473502,618,沖縄県,島尻郡南風原町,"40,800","20,009","20,791"
473537,1719,沖縄県,島尻郡渡嘉敷村,675,362,313
473545,1713,沖縄県,島尻郡座間味村,870,485,385
473553,1721,沖縄県,島尻郡粟国村,664,371,293
473561,1740,沖縄県,島尻郡渡名喜村,300,178,122
473570,1697,沖縄県,島尻郡南大東村,"1,224",717,507
473588,1728,沖縄県,島尻郡北大東村,557,337,220
473596,1699,沖縄県,島尻郡伊平屋村,"1,190",647,543
473600,1690,沖縄県,島尻郡伊是名村,"1,274",699,575
473618,1312,沖縄県,島尻郡久米島町,"7,279","3,908","3,371"
473626,704,沖縄県,島尻郡八重瀬町,"32,881","16,376","16,505"
473758,1703,沖縄県,宮古郡多良間村,"1,059",579,480
473812,1494,沖縄県,八重山郡竹富町,"4,249","2,205","2,044"
473821,1662,沖縄県,八重山郡与那国町,"1,699",959,740
